customer_id,name,gender,senior_citizen,age,partner,dependents,tenure_months,contract_type,monthly_charges,total_charges,payment_method,internet_service,phone_service,streaming_tv,streaming_movies,online_security,online_backup,device_protection,tech_support,paperless_billing,churn
CUST-00615,Betty Taylor,Female,1,73,No,Yes,1,Month-to-month,86.8,86.8,Electronic check,DSL,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes
CUST-00616,Sandra Johnson,Male,1,81,No,No,9,Month-to-month,29.59,279.06,Electronic check,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
CUST-00617,Karen Miller,Male,0,55,No,Yes,9,Month-to-month,87.3,760.87,Mailed check,Fiber optic,No,No,Yes,Yes,No,Yes,No,Yes,Yes
CUST-00618,Betty Ramirez,Female,0,39,Yes,No,9,Month-to-month,80.49,691.68,Bank transfer,Fiber optic,Yes,No,No,No,No,Yes,No,No,No
CUST-00619,Donna Taylor,Male,0,49,Yes,Yes,6,Month-to-month,80.64,498.94,Mailed check,Fiber optic,Yes,Yes,No,No,No,No,No,No,Yes
CUST-00620,Donna Allen,Male,0,31,No,Yes,8,Month-to-month,95.05,737.78,Bank transfer,Fiber optic,Yes,No,Yes,No,No,No,Yes,Yes,Yes
CUST-00621,Sandra Williams,Male,1,70,Yes,Yes,39,One year,73.72,2867.48,Bank transfer,DSL,Yes,No,No,No,Yes,No,Yes,Yes,No
CUST-00622,John Harris,Male,0,20,No,No,3,Month-to-month,101.23,266.08,Mailed check,DSL,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No
CUST-00623,Mark Lopez,Female,0,42,No,Yes,42,One year,111.51,4721.98,Mailed check,Fiber optic,Yes,No,Yes,Yes,No,Yes,Yes,No,No
CUST-00624,Nancy Gonzalez,Male,1,82,No,No,4,Month-to-month,58.66,270.73,Mailed check,DSL,Yes,No,No,No,No,No,Yes,Yes,Yes
CUST-00625,Christopher Scott,Male,1,80,Yes,No,36,One year,97.59,3499.56,Bank transfer,DSL,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No
CUST-00626,Ashley Young,Female,0,36,Yes,No,1,Month-to-month,69.1,69.1,Bank transfer,DSL,Yes,No,No,No,Yes,No,No,Yes,Yes
CUST-00627,Thomas Miller,Female,0,38,No,No,36,One year,27.09,932.04,Electronic check,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
CUST-00628,Andrew Torres,Male,0,43,No,No,71,Two year,117.2,8318.81,Credit card,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No
CUST-00629,Donald Brown,Male,1,81,No,No,3,Month-to-month,110.0,358.69,Credit card,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
CUST-00630,Ashley Clark,Male,0,19,No,No,11,Month-to-month,103.06,1180.75,Bank transfer,Fiber optic,Yes,No,No,No,Yes,Yes,No,Yes,No
CUST-00631,Christopher Brown,Male,0,37,Yes,Yes,30,One year,86.17,2549.67,Electronic check,Fiber optic,Yes,Yes,No,No,No,No,No,Yes,No
CUST-00632,Lisa Scott,Female,0,20,Yes,No,37,One year,58.27,2135.63,Mailed check,DSL,Yes,No,Yes,No,No,No,No,No,No
CUST-00633,David Lee,Female,0,35,No,No,39,Two year,33.94,1339.27,Mailed check,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
CUST-00634,David Johnson,Female,0,46,Yes,No,71,Two year,67.83,4812.19,Credit card,DSL,Yes,No,Yes,No,No,Yes,No,Yes,No
CUST-00635,Patricia Harris,Female,1,66,No,No,33,Two year,92.93,3086.71,Mailed check,Fiber optic,Yes,Yes,No,No,Yes,No,No,Yes,Yes
CUST-00636,Mary Martin,Female,0,31,No,Yes,65,Two year,35.7,2328.43,Credit card,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
CUST-00637,Kimberly Flores,Male,0,31,Yes,Yes,10,Month-to-month,92.24,915.34,Mailed check,Fiber optic,Yes,Yes,No,Yes,No,No,No,No,Yes
CUST-00638,Joshua Jackson,Male,1,68,No,Yes,6,One year,86.85,565.96,Mailed check,Fiber optic,Yes,No,No,No,Yes,No,Yes,Yes,Yes
CUST-00639,Mary Perez,Female,0,45,Yes,Yes,32,One year,95.32,3076.62,Credit card,Fiber optic,Yes,Yes,Yes,No,No,No,Yes,No,No
CUST-00640,Sandra King,Female,0,43,No,No,10,One year,78.66,760.33,Credit card,Fiber optic,Yes,No,No,No,No,No,No,No,Yes
CUST-00641,Joshua Jackson,Male,0,54,Yes,No,38,One year,116.72,4476.71,Electronic check,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No
CUST-00642,Sarah Nguyen,Female,0,37,Yes,No,32,Two year,101.68,3298.95,Electronic check,Fiber optic,Yes,No,No,Yes,Yes,No,Yes,Yes,No
CUST-00643,James King,Female,0,55,No,No,46,Two year,88.92,4099.48,Credit card,Fiber optic,Yes,No,Yes,No,No,Yes,No,Yes,No
CUST-00644,Ashley Moore,Female,0,53,Yes,No,60,Two year,27.3,1647.89,Electronic check,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
CUST-00645,Michelle Johnson,Female,0,25,No,No,27,Two year,115.94,3178.92,Electronic check,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,No,No,No
CUST-00646,Thomas Thompson,Female,0,57,No,No,47,One year,71.79,3387.68,Electronic check,DSL,Yes,No,No,Yes,Yes,No,No,No,No
CUST-00647,Jessica Sanchez,Male,0,60,Yes,No,21,One year,99.29,2101.09,Bank transfer,DSL,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No
CUST-00648,Sarah Brown,Male,0,38,Yes,No,1,Month-to-month,95.98,95.98,Electronic check,Fiber optic,Yes,No,Yes,No,Yes,No,Yes,No,Yes
CUST-00649,Michelle Jackson,Female,0,29,No,Yes,6,Month-to-month,105.61,589.63,Bank transfer,Fiber optic,Yes,No,Yes,Yes,Yes,No,No,No,Yes
CUST-00650,David Thomas,Female,0,61,No,No,4,Month-to-month,82.41,285.68,Electronic check,Fiber optic,Yes,No,No,No,No,No,No,Yes,Yes
CUST-00651,Charles Williams,Male,0,64,No,Yes,7,Month-to-month,65.75,487.25,Credit card,DSL,Yes,No,Yes,No,No,No,No,Yes,Yes
CUST-00652,Christopher Wilson,Male,0,40,No,No,46,One year,95.27,4346.44,Credit card,Fiber optic,Yes,No,No,Yes,Yes,No,No,Yes,Yes
CUST-00653,Linda Moore,Female,0,61,Yes,No,4,Month-to-month,75.72,268.65,Bank transfer,DSL,Yes,Yes,No,No,No,Yes,No,Yes,Yes
CUST-00654,Joshua King,Male,0,63,No,No,22,Two year,87.39,1896.38,Credit card,Fiber optic,No,Yes,Yes,Yes,No,No,No,No,No
CUST-00655,David Thomas,Male,0,41,No,Yes,35,Two year,57.39,2004.11,Electronic check,DSL,Yes,No,Yes,No,No,No,No,No,No
CUST-00656,Robert Ramirez,Female,0,63,No,No,4,Month-to-month,86.06,302.55,Mailed check,Fiber optic,Yes,No,No,No,Yes,No,No,No,No
CUST-00657,Mary Lee,Male,0,26,Yes,No,39,One year,74.84,2888.46,Credit card,DSL,Yes,Yes,No,No,Yes,No,No,Yes,No
CUST-00658,Jessica Perez,Male,0,25,No,No,32,One year,39.71,1222.97,Electronic check,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
CUST-00659,Donna Miller,Female,1,79,Yes,No,16,Two year,93.26,1472.57,Mailed check,Fiber optic,Yes,Yes,No,No,Yes,No,No,Yes,No
CUST-00660,Sarah Clark,Female,0,44,No,No,6,Month-to-month,131.53,829.94,Bank transfer,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
CUST-00661,Michael Sanchez,Male,0,37,Yes,Yes,31,Two year,98.3,3069.56,Credit card,Fiber optic,Yes,No,No,No,Yes,No,Yes,No,Yes
CUST-00662,Margaret Lee,Male,1,79,No,No,12,One year,38.76,505.4,Bank transfer,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
CUST-00663,Mark Martinez,Female,0,63,Yes,Yes,34,One year,35.47,1208.8,Mailed check,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
CUST-00664,Christopher Lee,Male,1,82,No,Yes,5,Month-to-month,60.82,264.4,Mailed check,DSL,Yes,No,No,No,No,No,No,Yes,Yes
CUST-00665,Mark Miller,Male,1,65,No,Yes,10,Month-to-month,97.05,940.69,Credit card,Fiber optic,Yes,Yes,Yes,No,No,No,No,Yes,Yes
CUST-00666,Joshua Garcia,Female,0,49,Yes,No,29,One year,99.58,2921.24,Credit card,DSL,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No
CUST-00667,Betty Anderson,Male,0,60,Yes,No,13,One year,74.96,942.54,Credit card,Fiber optic,Yes,No,No,No,No,No,No,Yes,No
CUST-00668,Joseph Allen,Male,0,52,No,Yes,20,One year,99.53,2020.61,Mailed check,Fiber optic,Yes,No,Yes,Yes,No,No,No,Yes,No
CUST-00669,Donna Miller,Male,0,25,No,No,15,One year,89.12,1376.49,Electronic check,DSL,Yes,Yes,Yes,No,No,Yes,No,No,No
CUST-00670,John Young,Male,0,41,Yes,No,8,Month-to-month,109.32,843.33,Electronic check,Fiber optic,Yes,Yes,Yes,Yes,No,No,Yes,No,No
CUST-00671,Sandra Walker,Female,0,53,Yes,No,6,Month-to-month,106.32,608.61,Mailed check,Fiber optic,Yes,Yes,Yes,No,Yes,No,No,No,No
CUST-00672,Anthony Harris,Female,0,22,No,No,14,Two year,24.56,311.69,Bank transfer,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
CUST-00673,Thomas Lopez,Female,1,74,No,Yes,15,One year,27.8,378.32,Electronic check,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
CUST-00674,David Hill,Female,0,62,Yes,Yes,43,One year,28.39,1218.81,Mailed check,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
CUST-00675,Susan Clark,Male,0,46,No,Yes,38,Two year,59.35,2213.21,Electronic check,DSL,Yes,No,No,No,Yes,No,No,Yes,No
CUST-00676,Steven Harris,Female,0,30,Yes,Yes,2,Month-to-month,76.09,188.19,Electronic check,Fiber optic,Yes,No,No,No,No,No,No,No,No
CUST-00677,Steven Brown,Female,0,56,No,Yes,8,Month-to-month,32.31,290.61,Credit card,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
CUST-00678,David Jones,Female,0,35,Yes,Yes,11,Month-to-month,86.89,931.59,Credit card,Fiber optic,Yes,No,Yes,No,Yes,No,No,No,No
CUST-00679,Karen Lee,Male,0,53,Yes,Yes,4,Month-to-month,89.79,346.7,Bank transfer,Fiber optic,Yes,No,No,Yes,No,Yes,No,Yes,Yes
CUST-00680,Anthony Ramirez,Male,0,29,Yes,No,29,Two year,80.43,2335.89,Electronic check,Fiber optic,Yes,No,Yes,No,No,No,No,Yes,No
CUST-00681,Joshua Sanchez,Female,0,41,No,Yes,5,Month-to-month,76.35,399.68,Electronic check,DSL,Yes,No,Yes,Yes,No,No,No,Yes,No
CUST-00682,Thomas Nguyen,Female,0,51,No,No,2,Month-to-month,81.47,163.37,Electronic check,Fiber optic,Yes,No,No,Yes,No,No,No,Yes,No
CUST-00683,James Sanchez,Female,0,58,No,No,21,One year,36.07,798.67,Credit card,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
CUST-00684,Jessica Young,Male,0,61,No,No,21,Two year,26.9,585.17,Mailed check,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
CUST-00685,Joshua Young,Male,0,44,Yes,No,17,One year,81.73,1383.34,Electronic check,DSL,Yes,Yes,No,No,No,No,Yes,Yes,Yes
CUST-00686,Sandra Thompson,Female,1,79,No,No,8,Month-to-month,75.34,563.07,Mailed check,DSL,Yes,No,No,No,No,Yes,Yes,Yes,No
CUST-00687,Robert Hernandez,Male,0,40,Yes,No,9,Month-to-month,27.99,246.39,Electronic check,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes
CUST-00688,Mark White,Female,0,34,No,Yes,32,Two year,81.24,2624.15,Electronic check,DSL,Yes,Yes,Yes,Yes,No,Yes,No,No,No
CUST-00689,Jennifer Garcia,Female,0,48,No,No,7,Month-to-month,65.42,490.79,Electronic check,DSL,Yes,Yes,No,No,No,No,No,No,Yes
CUST-00690,Margaret Moore,Male,0,29,Yes,No,10,Month-to-month,75.44,714.04,Mailed check,DSL,Yes,No,No,No,No,Yes,Yes,Yes,Yes
CUST-00691,Thomas Wright,Male,0,49,No,No,8,Month-to-month,103.36,784.77,Credit card,Fiber optic,Yes,Yes,No,No,Yes,No,Yes,No,No
CUST-00692,Emily Flores,Male,0,25,Yes,No,7,Month-to-month,96.11,633.52,Credit card,Fiber optic,No,No,Yes,Yes,Yes,Yes,No,No,Yes
CUST-00693,Barbara Harris,Male,0,24,Yes,No,3,Month-to-month,85.73,285.16,Bank transfer,DSL,Yes,No,Yes,Yes,No,No,Yes,No,No
CUST-00694,Lisa Johnson,Male,0,53,Yes,No,10,Month-to-month,68.71,729.93,Electronic check,DSL,Yes,Yes,Yes,No,No,No,No,Yes,No
CUST-00695,Nancy Nguyen,Female,0,31,Yes,Yes,8,Month-to-month,100.67,842.52,Bank transfer,Fiber optic,Yes,No,No,No,Yes,No,Yes,Yes,Yes
CUST-00696,John Anderson,Female,1,74,Yes,No,4,Month-to-month,101.35,398.13,Credit card,Fiber optic,Yes,Yes,Yes,Yes,No,No,No,Yes,No
CUST-00697,Christopher Johnson,Female,0,47,Yes,Yes,11,Month-to-month,36.78,411.33,Electronic check,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
CUST-00698,Patricia Scott,Female,0,26,Yes,No,17,Two year,88.89,1471.56,Electronic check,DSL,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No
CUST-00699,Richard Gonzalez,Male,0,58,Yes,No,10,Month-to-month,29.17,253.61,Mailed check,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
CUST-00700,Kimberly Wright,Female,0,22,No,No,1,Month-to-month,67.99,67.99,Credit card,DSL,Yes,Yes,No,Yes,No,No,No,Yes,No
CUST-00701,Anthony Miller,Male,0,61,No,Yes,41,One year,74.16,3064.8,Credit card,DSL,No,No,Yes,Yes,No,Yes,No,Yes,No
CUST-00702,Patricia Brown,Male,0,34,Yes,No,3,Month-to-month,70.56,185.68,Credit card,DSL,Yes,No,Yes,No,No,Yes,No,Yes,No
CUST-00703,William Torres,Female,0,32,Yes,No,36,Two year,77.52,2780.22,Mailed check,Fiber optic,Yes,Yes,No,No,No,No,No,Yes,No
CUST-00704,John White,Female,1,82,Yes,No,2,Month-to-month,36.24,83.29,Electronic check,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes
CUST-00705,Susan Ramirez,Male,1,83,Yes,Yes,7,Month-to-month,104.37,723.13,Bank transfer,Fiber optic,Yes,Yes,Yes,No,Yes,No,No,No,No
CUST-00706,Nancy Martin,Female,0,32,No,No,11,Month-to-month,27.65,323.09,Bank transfer,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
CUST-00707,Betty Thomas,Male,0,27,No,No,5,Month-to-month,110.65,512.87,Bank transfer,Fiber optic,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No
CUST-00708,Robert Thomas,Female,0,32,Yes,No,23,Two year,77.35,1769.17,Credit card,DSL,Yes,No,No,Yes,Yes,No,Yes,Yes,No
CUST-00709,David Gonzalez,Female,0,62,No,No,11,Month-to-month,34.92,348.69,Electronic check,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
CUST-00710,Betty Nguyen,Male,1,79,No,No,67,Two year,29.23,1970.92,Bank transfer,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
CUST-00711,Linda Robinson,Male,1,72,No,No,10,Month-to-month,80.07,787.05,Electronic check,DSL,Yes,Yes,No,No,No,Yes,Yes,No,No
CUST-00712,Jessica Taylor,Female,0,33,No,Yes,4,Month-to-month,83.4,322.13,Electronic check,Fiber optic,Yes,Yes,No,No,No,No,No,No,No
CUST-00713,Steven Nguyen,Female,0,27,No,No,8,Month-to-month,93.27,736.54,Electronic check,DSL,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes
CUST-00714,Barbara Moore,Female,1,79,No,Yes,21,One year,77.25,1655.01,Credit card,Fiber optic,Yes,No,Yes,No,No,No,No,Yes,Yes
CUST-00715,Patricia Lopez,Male,0,47,No,No,4,Month-to-month,26.94,69.61,Electronic check,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
CUST-00716,Charles Nguyen,Male,0,64,No,No,12,Two year,123.8,1519.08,Mailed check,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
CUST-00717,Richard Taylor,Female,1,81,No,Yes,6,Month-to-month,81.43,457.34,Bank transfer,Fiber optic,Yes,No,No,No,No,No,No,Yes,No
CUST-00718,Jessica Harris,Female,0,46,No,No,22,One year,97.36,2166.81,Mailed check,Fiber optic,Yes,No,Yes,No,No,Yes,No,Yes,Yes
CUST-00719,Anthony Jones,Male,0,49,Yes,Yes,2,Month-to-month,39.45,51.78,Bank transfer,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
CUST-00720,Andrew Thompson,Male,0,44,Yes,No,11,Month-to-month,107.27,1172.67,Bank transfer,Fiber optic,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No
CUST-00721,Mark Gonzalez,Female,0,47,No,No,25,Two year,96.64,2442.73,Mailed check,DSL,No,Yes,Yes,No,Yes,Yes,No,Yes,No
CUST-00722,Joshua Wilson,Female,0,30,Yes,Yes,4,Month-to-month,64.23,222.06,Bank transfer,DSL,Yes,Yes,No,No,No,No,No,Yes,Yes
CUST-00723,Donald Thompson,Male,1,78,No,Yes,9,Month-to-month,109.39,960.54,Electronic check,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes
CUST-00724,Anthony Taylor,Male,0,24,Yes,No,11,Month-to-month,101.72,1157.85,Electronic check,DSL,Yes,No,No,Yes,Yes,Yes,Yes,No,No
CUST-00725,Ashley Robinson,Male,0,55,Yes,Yes,3,Month-to-month,102.47,325.15,Mailed check,Fiber optic,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No
CUST-00726,Richard Clark,Female,0,64,No,No,22,Two year,85.55,1909.43,Electronic check,DSL,Yes,Yes,No,No,No,Yes,No,Yes,Yes
CUST-00727,Patricia Williams,Female,1,83,Yes,No,5,Month-to-month,106.91,508.05,Mailed check,Fiber optic,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes
CUST-00728,Robert Brown,Female,0,60,Yes,No,9,Month-to-month,30.15,318.68,Credit card,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
CUST-00729,William Davis,Male,0,63,No,No,24,One year,29.9,679.4,Credit card,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
CUST-00730,Richard Rodriguez,Male,0,19,No,No,1,Month-to-month,95.87,104.25,Electronic check,Fiber optic,Yes,No,Yes,No,No,Yes,No,Yes,Yes
CUST-00731,Barbara Williams,Male,0,41,No,No,3,Month-to-month,107.2,366.55,Mailed check,Fiber optic,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes
CUST-00732,Sarah Perez,Male,0,61,Yes,No,19,Two year,93.28,1793.02,Credit card,Fiber optic,Yes,Yes,Yes,Yes,No,No,No,No,No
CUST-00733,Matthew Gonzalez,Female,0,44,Yes,No,2,Month-to-month,30.53,86.12,Mailed check,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
CUST-00734,Joseph Clark,Male,0,31,Yes,Yes,11,Month-to-month,87.48,1003.24,Bank transfer,DSL,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No
CUST-00735,James Jackson,Male,0,53,Yes,No,3,Month-to-month,37.06,159.6,Bank transfer,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes
CUST-00736,Patricia Jones,Male,0,61,Yes,No,4,Month-to-month,39.89,194.82,Credit card,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
CUST-00737,Robert Smith,Female,0,21,Yes,No,21,One year,114.79,2397.69,Mailed check,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes
CUST-00738,Nancy Hill,Female,0,51,No,No,3,Month-to-month,69.63,193.23,Electronic check,DSL,Yes,No,No,No,No,Yes,No,Yes,No
CUST-00739,Joshua Harris,Male,0,20,Yes,Yes,15,One year,85.39,1231.74,Credit card,Fiber optic,No,No,Yes,Yes,No,No,No,No,No
CUST-00740,Paul Wilson,Female,0,63,No,No,4,Month-to-month,66.87,243.54,Credit card,DSL,Yes,No,Yes,No,Yes,No,No,Yes,No
CUST-00741,Christopher Garcia,Male,0,24,Yes,Yes,5,Month-to-month,31.87,189.06,Credit card,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Yes
CUST-00742,Patricia Smith,Male,0,54,Yes,Yes,30,Two year,72.96,2201.31,Bank transfer,DSL,Yes,Yes,No,No,No,No,No,Yes,No
CUST-00743,Nancy Scott,Male,0,61,Yes,No,23,Two year,87.05,2020.98,Electronic check,DSL,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes
CUST-00744,Susan Thompson,Male,0,24,Yes,Yes,6,Month-to-month,110.39,710.33,Mailed check,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes
CUST-00745,Linda Sanchez,Male,0,25,No,No,3,Month-to-month,70.57,203.84,Credit card,DSL,Yes,Yes,No,No,No,No,No,No,Yes
CUST-00746,James Sanchez,Female,0,22,No,No,4,Month-to-month,56.63,193.37,Bank transfer,DSL,Yes,No,No,No,No,No,No,No,No
CUST-00747,Emily Harris,Female,0,42,No,Yes,17,Two year,31.84,543.24,Electronic check,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
CUST-00748,Thomas Taylor,Male,0,35,No,No,10,Month-to-month,72.31,732.53,Mailed check,Fiber optic,No,Yes,No,No,No,No,No,Yes,Yes
CUST-00749,David Flores,Female,1,79,Yes,No,41,One year,84.67,3482.06,Bank transfer,Fiber optic,Yes,Yes,No,No,No,Yes,No,Yes,No
CUST-00750,Betty Lewis,Female,1,65,No,No,3,Month-to-month,104.09,342.9,Credit card,Fiber optic,Yes,Yes,Yes,Yes,No,No,No,Yes,No
CUST-00751,Mary Torres,Female,0,32,Yes,No,2,Month-to-month,87.05,183.91,Mailed check,DSL,Yes,Yes,Yes,Yes,Yes,No,No,No,No
CUST-00752,Ashley Smith,Female,0,35,Yes,No,4,Month-to-month,102.59,443.49,Mailed check,Fiber optic,Yes,No,No,Yes,Yes,Yes,No,No,Yes
CUST-00753,Kimberly Moore,Male,1,68,Yes,No,7,Month-to-month,38.44,271.57,Mailed check,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes
CUST-00754,Emily White,Male,0,25,No,No,41,One year,74.82,3106.29,Bank transfer,DSL,Yes,Yes,No,No,No,No,No,Yes,No
CUST-00755,William Miller,Male,0,53,Yes,No,20,One year,86.67,1684.79,Credit card,Fiber optic,Yes,No,No,No,Yes,No,No,Yes,No
CUST-00756,Charles Anderson,Male,0,41,No,Yes,29,One year,31.45,961.64,Mailed check,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
CUST-00757,James Lee,Female,0,36,Yes,No,54,Two year,78.38,4203.22,Credit card,DSL,Yes,No,Yes,No,No,No,Yes,No,No
CUST-00758,Emily Moore,Female,0,51,Yes,No,3,Month-to-month,29.61,101.74,Credit card,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Yes
